X,Y,lagoslakeid,gnis_name,min,max,LakeArea,label
-94.419769,45.06709,1942,,10,15.8,5.46523900597918,<b>NA</b><br>Lake Area = 5.5 ha<br>Observed Chloride = 10-15.8 mg/L
-85.90968,43.32651,1950,Sand Lake,9,9,3.1932207292396,<b>Sand Lake</b><br>Lake Area = 3.2 ha<br>Observed Chloride = 9-9 mg/L
-90.408896,47.805486,1963,Pocket Lake,0.3,0.3,2.22159086416781,<b>Pocket Lake</b><br>Lake Area = 2.2 ha<br>Observed Chloride = 0.3-0.3 mg/L
-93.556934,44.988841,1964,Long Lake,33,72.4,4.72128077855753,<b>Long Lake</b><br>Lake Area = 4.7 ha<br>Observed Chloride = 33-72.4 mg/L
-94.6687,45.77222,1968,Mary Lake,7.5,16.8,3.9379542652124,<b>Mary Lake</b><br>Lake Area = 3.9 ha<br>Observed Chloride = 7.5-16.8 mg/L
-91.137347,47.798677,1971,Perent Lake,0.28,0.28,6.47573949275599,<b>Perent Lake</b><br>Lake Area = 6.5 ha<br>Observed Chloride = 0.28-0.28 mg/L
-93.508197,47.575641,1982,Doe Lake,0.48,0.48,2.09835727837832,<b>Doe Lake</b><br>Lake Area = 2.1 ha<br>Observed Chloride = 0.48-0.48 mg/L
-91.44539,45.23757,1994,Salisbury Lake,0.6,0.6,3.47423189691474,<b>Salisbury Lake</b><br>Lake Area = 3.5 ha<br>Observed Chloride = 0.6-0.6 mg/L
-95.434739,43.559033,1995,Round Lake,13.1,14.8,5.90219132398096,<b>Round Lake</b><br>Lake Area = 5.9 ha<br>Observed Chloride = 13.1-14.8 mg/L
-92.879946,48.503016,1996,Shoepack Lake,0.225,1.1,4.81430836067689,<b>Shoepack Lake</b><br>Lake Area = 4.8 ha<br>Observed Chloride = 0.22-1.1 mg/L
-70.03046,41.96682,1998,Ryder Pond,0.9830285,32.5,1.98451803710701,<b>Ryder Pond</b><br>Lake Area = 2 ha<br>Observed Chloride = 0.98-32.5 mg/L
-92.953003,45.849696,2000,Cross Lake,2.95,5,6.12177521153235,<b>Cross Lake</b><br>Lake Area = 6.1 ha<br>Observed Chloride = 2.95-5 mg/L
-93.203024,45.075801,2002,Long Lake,44,236.333333333333,4.31459008630901,<b>Long Lake</b><br>Lake Area = 4.3 ha<br>Observed Chloride = 44-236.33 mg/L
-94.158473,46.716703,2003,Big Trout Lake,1.2,1.2,6.31348264268905,<b>Big Trout Lake</b><br>Lake Area = 6.3 ha<br>Observed Chloride = 1.2-1.2 mg/L
-93.385549,47.67951,2004,Owen Lake,0.5,0.695,4.69973618896151,<b>Owen Lake</b><br>Lake Area = 4.7 ha<br>Observed Chloride = 0.5-0.7 mg/L
-93.544871,47.438119,2005,Little Trout Lake,0.63,0.63,3.53544846974376,<b>Little Trout Lake</b><br>Lake Area = 3.5 ha<br>Observed Chloride = 0.63-0.63 mg/L
-81.65923,39.3499,2007,Veto Lake,10.65,16.45,4.0643917557044,<b>Veto Lake</b><br>Lake Area = 4.1 ha<br>Observed Chloride = 10.65-16.45 mg/L
-89.47937,46.27459,2010,Langford Lake,1,1,5.2708546958869,<b>Langford Lake</b><br>Lake Area = 5.3 ha<br>Observed Chloride = 1-1 mg/L
-90.688859,48.077192,2012,Loon Lake,0.621,0.674,6.09844480722122,<b>Loon Lake</b><br>Lake Area = 6.1 ha<br>Observed Chloride = 0.62-0.67 mg/L
-92.80406,45.15668,2015,Square Lake,2,11,4.4077294685262,<b>Square Lake</b><br>Lake Area = 4.4 ha<br>Observed Chloride = 2-11 mg/L
-95.575407,45.972749,2016,Whiskey Lake,52,62,4.16616917412276,<b>Whiskey Lake</b><br>Lake Area = 4.2 ha<br>Observed Chloride = 52-62 mg/L
-93.185131,45.554753,2022,Lake Fannie,17,21,4.97036508828483,<b>Lake Fannie</b><br>Lake Area = 5 ha<br>Observed Chloride = 17-21 mg/L
-92.71313,45.18927,2024,Pine Lake,5,14.3,2.58252401447805,<b>Pine Lake</b><br>Lake Area = 2.6 ha<br>Observed Chloride = 5-14.3 mg/L
-93.305428,44.845493,2027,Penn Lake,93.8,93.8,2.60080512707555,<b>Penn Lake</b><br>Lake Area = 2.6 ha<br>Observed Chloride = 93.8-93.8 mg/L
-94.889073,47.669469,2028,Lake Julia,6.59,6.77,5.32157600954405,<b>Lake Julia</b><br>Lake Area = 5.3 ha<br>Observed Chloride = 6.59-6.77 mg/L
-80.75665,41.37047,2031,Mosquito Creek Lake,30.3,39.2,7.95064200913558,<b>Mosquito Creek Lake</b><br>Lake Area = 8 ha<br>Observed Chloride = 30.3-39.2 mg/L
-94.13771,46.692467,2033,Rush Lake,1.8,3.5,5.71696946155242,<b>Rush Lake</b><br>Lake Area = 5.7 ha<br>Observed Chloride = 1.8-3.5 mg/L
-92.936032,48.213031,2035,Ash Lake,2.08,2.45,5.63134110643349,<b>Ash Lake</b><br>Lake Area = 5.6 ha<br>Observed Chloride = 2.08-2.45 mg/L
-72.69823,43.43795,2041,Reservoir Pond,4.81,4.81,2.64535034414075,<b>Reservoir Pond</b><br>Lake Area = 2.6 ha<br>Observed Chloride = 4.81-4.81 mg/L
-95.800474,46.058858,2046,Pelican Lake,5.2,49,7.31949248628831,<b>Pelican Lake</b><br>Lake Area = 7.3 ha<br>Observed Chloride = 5.2-49 mg/L
-81.78154,39.1011,2052,Forked Run Lake,4.4,5.2,3.6733200316775,<b>Forked Run Lake</b><br>Lake Area = 3.7 ha<br>Observed Chloride = 4.4-5.2 mg/L
-81.04182,41.00333,2057,Berlin Lake,25.4,47.9,7.28163133194605,<b>Berlin Lake</b><br>Lake Area = 7.3 ha<br>Observed Chloride = 25.4-47.9 mg/L
-90.173396,48.000356,2060,Greenwood Lake,0.365,0.548,6.70883488837569,<b>Greenwood Lake</b><br>Lake Area = 6.7 ha<br>Observed Chloride = 0.36-0.55 mg/L
-93.346999,46.719107,2061,Rat Lake,5.8,7.3,5.14085244635519,<b>Rat Lake</b><br>Lake Area = 5.1 ha<br>Observed Chloride = 5.8-7.3 mg/L
-93.95988,45.23519,2065,Maple Lake,25,26,5.68162513720479,<b>Maple Lake</b><br>Lake Area = 5.7 ha<br>Observed Chloride = 25-26 mg/L
-89.60439,45.71813,2066,Long Lake,0.476,0.476,3.82267515555581,<b>Long Lake</b><br>Lake Area = 3.8 ha<br>Observed Chloride = 0.48-0.48 mg/L
-92.994916,48.538544,2068,War Club Lake,0.35,0.7,4.46877429586231,<b>War Club Lake</b><br>Lake Area = 4.5 ha<br>Observed Chloride = 0.35-0.7 mg/L
-93.531867,47.526818,2070,Black Island Lake,0.19,0.19,3.81600078364209,<b>Black Island Lake</b><br>Lake Area = 3.8 ha<br>Observed Chloride = 0.19-0.19 mg/L
-93.657996,46.442287,2071,Lone Lake,2.9,4.03,5.15462550040335,<b>Lone Lake</b><br>Lake Area = 5.2 ha<br>Observed Chloride = 2.9-4.03 mg/L
-94.866848,45.326189,2073,Long Lake,9.2,12,4.8308203076285,<b>Long Lake</b><br>Lake Area = 4.8 ha<br>Observed Chloride = 9.2-12 mg/L
-85.30075,43.61279,2075,,11,11,5.25450496772245,<b>NA</b><br>Lake Area = 5.3 ha<br>Observed Chloride = 11-11 mg/L
-95.532041,45.852024,2076,Mill Lake,17,20,5.17814424052489,<b>Mill Lake</b><br>Lake Area = 5.2 ha<br>Observed Chloride = 17-20 mg/L
-94.03835,45.31762,2086,Sugar Lake,8.8,10,6.00027933248326,<b>Sugar Lake</b><br>Lake Area = 6 ha<br>Observed Chloride = 8.8-10 mg/L
-95.669352,44.13421,2089,Bloody Lake,12.502,19,4.63941791490418,<b>Bloody Lake</b><br>Lake Area = 4.6 ha<br>Observed Chloride = 12.5-19 mg/L
-93.366374,44.354311,2091,,13,20,3.92875972822682,<b>NA</b><br>Lake Area = 3.9 ha<br>Observed Chloride = 13-20 mg/L
-83.99346,42.4271,2093,Hi-Land Lake,32,32,3.83237615272702,<b>Hi-Land Lake</b><br>Lake Area = 3.8 ha<br>Observed Chloride = 32-32 mg/L
-89.98016,45.93656,2095,Bills Lake,0.5,0.525,3.34714449362249,<b>Bills Lake</b><br>Lake Area = 3.3 ha<br>Observed Chloride = 0.5-0.52 mg/L
-83.37522,39.87429,2097,Madison Lake,40.3,46.8,3.74357500426006,<b>Madison Lake</b><br>Lake Area = 3.7 ha<br>Observed Chloride = 40.3-46.8 mg/L
-95.298658,47.276472,2099,Long Lake,10.9,11.3,4.10622630211599,<b>Long Lake</b><br>Lake Area = 4.1 ha<br>Observed Chloride = 10.9-11.3 mg/L
-94.849279,47.504687,2105,Lake Bemidji,4.33333333333333,8.2,7.88613693482022,<b>Lake Bemidji</b><br>Lake Area = 7.9 ha<br>Observed Chloride = 4.33-8.2 mg/L
-93.702596,44.210918,2109,Lake Francis,10,11,5.85540806885067,<b>Lake Francis</b><br>Lake Area = 5.9 ha<br>Observed Chloride = 10-11 mg/L
-95.004483,47.017608,2111,Blue Lake,3.4,3.9,4.86479416776971,<b>Blue Lake</b><br>Lake Area = 4.9 ha<br>Observed Chloride = 3.4-3.9 mg/L
-96.172732,46.78232,2118,Turtle Lake,4.1,4.5,4.30924041162483,<b>Turtle Lake</b><br>Lake Area = 4.3 ha<br>Observed Chloride = 4.1-4.5 mg/L
-94.70384,45.68802,2128,Kings Lake,20.1,29.8,4.39526992885625,<b>Kings Lake</b><br>Lake Area = 4.4 ha<br>Observed Chloride = 20.1-29.8 mg/L
-93.063572,47.636672,2131,South Sturgeon Lake,1.23,1.23,4.39092022655822,<b>South Sturgeon Lake</b><br>Lake Area = 4.4 ha<br>Observed Chloride = 1.23-1.23 mg/L
-88.544,45.77465,2132,Morgan Lake,0.266,0.357,2.873925591378,<b>Morgan Lake</b><br>Lake Area = 2.9 ha<br>Observed Chloride = 0.27-0.36 mg/L
-92.552569,46.535892,2135,Sandy Lake,0.293,0.6945,3.90019459235811,<b>Sandy Lake</b><br>Lake Area = 3.9 ha<br>Observed Chloride = 0.29-0.69 mg/L
-89.47381,46.06154,2139,Irving Lake,0.238,0.268,5.13318974324783,<b>Irving Lake</b><br>Lake Area = 5.1 ha<br>Observed Chloride = 0.24-0.27 mg/L
-91.37027,45.21339,2142,Town Line Lake,0.6,0.6,2.89874659087834,<b>Town Line Lake</b><br>Lake Area = 2.9 ha<br>Observed Chloride = 0.6-0.6 mg/L
-93.0016,45.26052,2145,Clear Lake,74.5,112,5.16401825072803,<b>Clear Lake</b><br>Lake Area = 5.2 ha<br>Observed Chloride = 74.5-112 mg/L
-88.14487,45.15569,2146,Nelligan Lake,0.4865,0.4865,3.03740382709676,<b>Nelligan Lake</b><br>Lake Area = 3 ha<br>Observed Chloride = 0.49-0.49 mg/L
-93.870559,44.23294,2147,George Lake,11,17,3.55470256748869,<b>George Lake</b><br>Lake Area = 3.6 ha<br>Observed Chloride = 11-17 mg/L
-92.063325,47.942076,2151,Crab Lake,0.555,0.555,5.35168582621496,<b>Crab Lake</b><br>Lake Area = 5.4 ha<br>Observed Chloride = 0.56-0.56 mg/L
-94.428865,45.155238,2154,Dunns Lake,16.9,20,4.14673967329498,<b>Dunns Lake</b><br>Lake Area = 4.1 ha<br>Observed Chloride = 16.9-20 mg/L
-94.51485,45.43726,2160,East Lake,18,25,4.6482909762516,<b>East Lake</b><br>Lake Area = 4.6 ha<br>Observed Chloride = 18-25 mg/L
-92.971559,48.468251,2161,Kabetogama Lake,0.18,1.56,9.10911020168601,<b>Kabetogama Lake</b><br>Lake Area = 9.1 ha<br>Observed Chloride = 0.18-1.56 mg/L
-93.522038,44.836257,2164,Lake Riley,22,120,4.76026589170911,<b>Lake Riley</b><br>Lake Area = 4.8 ha<br>Observed Chloride = 22-120 mg/L
-95.491872,46.610216,2165,Big Pine Lake,4.1,4.7,7.55295683282548,<b>Big Pine Lake</b><br>Lake Area = 7.6 ha<br>Observed Chloride = 4.1-4.7 mg/L
-90.15125,46.01966,2176,Charnley Lake,1.53,1.53,3.29759162181572,<b>Charnley Lake</b><br>Lake Area = 3.3 ha<br>Observed Chloride = 1.53-1.53 mg/L
-91.254811,47.347621,2179,Micmac Lake,0.07,0.22,4.00217022241147,<b>Micmac Lake</b><br>Lake Area = 4 ha<br>Observed Chloride = 0.07-0.22 mg/L
-84.1279,42.34768,2187,Mud Lake,10,10,3.38487726338607,<b>Mud Lake</b><br>Lake Area = 3.4 ha<br>Observed Chloride = 10-10 mg/L
-94.932219,46.990914,2190,Little Sand Lake,1,1.4,5.10665482588732,<b>Little Sand Lake</b><br>Lake Area = 5.1 ha<br>Observed Chloride = 1-1.4 mg/L
-93.463486,45.092812,2193,Fish Lake,56.98,202,4.5298054539963,<b>Fish Lake</b><br>Lake Area = 4.5 ha<br>Observed Chloride = 56.98-202 mg/L
-93.039888,45.123818,2203,Otter Lake,18,65.5,4.71574574832047,<b>Otter Lake</b><br>Lake Area = 4.7 ha<br>Observed Chloride = 18-65.5 mg/L
-88.11192,42.87582,2209,Muskego Lake,49.3,80.8,6.78920234703165,<b>Muskego Lake</b><br>Lake Area = 6.8 ha<br>Observed Chloride = 49.3-80.8 mg/L
-81.18645,40.1481,2211,Piedmont Lake,8.825,14.5,6.82492873335824,<b>Piedmont Lake</b><br>Lake Area = 6.8 ha<br>Observed Chloride = 8.82-14.5 mg/L
-83.86892,44.34872,2215,Londo Lake,14,14,4.28878145878061,<b>Londo Lake</b><br>Lake Area = 4.3 ha<br>Observed Chloride = 14-14 mg/L
-72.21137,44.31697,2219,,2,2,2.18915544259024,<b>NA</b><br>Lake Area = 2.2 ha<br>Observed Chloride = 2-2 mg/L
-92.98136,44.90642,2220,Carver Lake,26,360,2.97438401238095,<b>Carver Lake</b><br>Lake Area = 3 ha<br>Observed Chloride = 26-360 mg/L
-94.45087,45.55207,2221,Big Watab Lake,6.5,8,4.58387095934558,<b>Big Watab Lake</b><br>Lake Area = 4.6 ha<br>Observed Chloride = 6.5-8 mg/L
-92.33241,45.52019,2225,Lost Lake,2.2,2.2,3.1151033808901,<b>Lost Lake</b><br>Lake Area = 3.1 ha<br>Observed Chloride = 2.2-2.2 mg/L
-82.96443,40.24381,2226,Williams Lake,23.575,33.2,7.16705253729858,<b>Williams Lake</b><br>Lake Area = 7.2 ha<br>Observed Chloride = 23.57-33.2 mg/L
-94.098995,46.531987,2230,Lower Mission Lake,3,4.8,5.65181551305496,<b>Lower Mission Lake</b><br>Lake Area = 5.7 ha<br>Observed Chloride = 3-4.8 mg/L
-93.900053,46.360561,2232,Hanks Lake,2.6,4.53333333333333,4.63532530166157,<b>Hanks Lake</b><br>Lake Area = 4.6 ha<br>Observed Chloride = 2.6-4.53 mg/L
-95.291622,45.711249,2237,Villard Lake,17,19,5.37124284751312,<b>Villard Lake</b><br>Lake Area = 5.4 ha<br>Observed Chloride = 17-19 mg/L
-93.577439,47.593853,2238,Little Bass Lake,0.405,0.405,2.16295409232565,<b>Little Bass Lake</b><br>Lake Area = 2.2 ha<br>Observed Chloride = 0.4-0.4 mg/L
-81.38991,39.90861,2246,Senecaville Lake,7.85,10.175,7.24891579414495,<b>Senecaville Lake</b><br>Lake Area = 7.2 ha<br>Observed Chloride = 7.85-10.18 mg/L
-95.810698,46.520454,2255,Star Lake,5.4,11,7.41578126000309,<b>Star Lake</b><br>Lake Area = 7.4 ha<br>Observed Chloride = 5.4-11 mg/L
-91.86569,44.2627,2256,Lizzy Pauls Pond,10.4,10.4,3.07364517634086,<b>Lizzy Pauls Pond</b><br>Lake Area = 3.1 ha<br>Observed Chloride = 10.4-10.4 mg/L
-94.03035,45.02031,2261,,21,21,4.28771238376769,<b>NA</b><br>Lake Area = 4.3 ha<br>Observed Chloride = 21-21 mg/L
-93.344913,44.328118,2269,Roberds Lake,12,20,5.51792277882378,<b>Roberds Lake</b><br>Lake Area = 5.5 ha<br>Observed Chloride = 12-20 mg/L
-93.55229,44.90714,2270,Saint Albans Bay,47,59.65,4.17128439341108,<b>Saint Albans Bay</b><br>Lake Area = 4.2 ha<br>Observed Chloride = 47-59.65 mg/L
-93.184054,47.301887,2274,Swan Lake,7.15,10.105,6.89713827522897,<b>Swan Lake</b><br>Lake Area = 6.9 ha<br>Observed Chloride = 7.15-10.11 mg/L
-94.079007,43.819175,2282,Bass Lake,13,17,4.38860256464968,<b>Bass Lake</b><br>Lake Area = 4.4 ha<br>Observed Chloride = 13-17 mg/L
-94.266729,47.877847,2283,Bartlett Lake,13.5,16.9,4.77737179339447,<b>Bartlett Lake</b><br>Lake Area = 4.8 ha<br>Observed Chloride = 13.5-16.9 mg/L
-94.904943,45.252103,2286,,10,16.6,7.71406495559399,<b>NA</b><br>Lake Area = 7.7 ha<br>Observed Chloride = 10-16.6 mg/L
-94.332856,44.999865,2287,Lake Jennie,19,28.8,6.05921340926943,<b>Lake Jennie</b><br>Lake Area = 6.1 ha<br>Observed Chloride = 19-28.8 mg/L
-91.32512,45.19427,2315,Tram Lake,0.4,0.4,2.15412139492125,<b>Tram Lake</b><br>Lake Area = 2.2 ha<br>Observed Chloride = 0.4-0.4 mg/L
-81.18875,40.9713,2316,Dale Walborn Reservoir,29.6666666666667,33,4.55314599298026,<b>Dale Walborn Reservoir</b><br>Lake Area = 4.6 ha<br>Observed Chloride = 29.67-33 mg/L
-92.942565,45.133607,2319,Sunset Lake,23.1,23.1,3.96746332630238,<b>Sunset Lake</b><br>Lake Area = 4 ha<br>Observed Chloride = 23.1-23.1 mg/L
-94.617564,47.73231,2322,Blackduck Lake,10.6,13.4,6.97194817914966,<b>Blackduck Lake</b><br>Lake Area = 7 ha<br>Observed Chloride = 10.6-13.4 mg/L
-93.44748,44.71441,2329,Upper Prior Lake,9,104,5.14547674488639,<b>Upper Prior Lake</b><br>Lake Area = 5.1 ha<br>Observed Chloride = 9-104 mg/L
-92.15655,48.23022,2337,Hustler Lake,0.23,0.23,4.69680134284288,<b>Hustler Lake</b><br>Lake Area = 4.7 ha<br>Observed Chloride = 0.23-0.23 mg/L
-93.070207,45.019773,2347,Gervais Lake,19,202.5,4.52566388680513,<b>Gervais Lake</b><br>Lake Area = 4.5 ha<br>Observed Chloride = 19-202.5 mg/L
-84.01418,39.51582,2350,,24.7857142857143,31.1166666666667,6.98008617306755,<b>NA</b><br>Lake Area = 7 ha<br>Observed Chloride = 24.79-31.12 mg/L
-95.10324,46.74967,2351,Spirit Lake,4.3,5.2,3.82294476667784,<b>Spirit Lake</b><br>Lake Area = 3.8 ha<br>Observed Chloride = 4.3-5.2 mg/L
-91.796561,48.077947,2356,Fourtown Lake,0.36,0.36,6.1123683396885,<b>Fourtown Lake</b><br>Lake Area = 6.1 ha<br>Observed Chloride = 0.36-0.36 mg/L
-93.052271,46.155382,2357,Bass Lake,2.1,3,4.50126661979709,<b>Bass Lake</b><br>Lake Area = 4.5 ha<br>Observed Chloride = 2.1-3 mg/L
-91.91156,44.89237,2359,Lake Menomin,6.3,8.7,6.01196888892924,<b>Lake Menomin</b><br>Lake Area = 6 ha<br>Observed Chloride = 6.3-8.7 mg/L
-96.076553,47.599583,2361,Union Lake,3.8,10.5,5.77005229653986,<b>Union Lake</b><br>Lake Area = 5.8 ha<br>Observed Chloride = 3.8-10.5 mg/L
-94.533239,46.823485,2369,Pine Mountain Lake,1.3,2.1,6.4554227665066,<b>Pine Mountain Lake</b><br>Lake Area = 6.5 ha<br>Observed Chloride = 1.3-2.1 mg/L
-89.27002,45.86641,2370,Lake Seventeen,1.67,1.67,3.20921006152186,<b>Lake Seventeen</b><br>Lake Area = 3.2 ha<br>Observed Chloride = 1.67-1.67 mg/L
-94.558371,44.803045,2376,Lake Allie,17,30,5.31732996567766,<b>Lake Allie</b><br>Lake Area = 5.3 ha<br>Observed Chloride = 17-30 mg/L
-91.073186,47.67109,2377,Wilson Lake,0.25,0.393,5.57565976394328,<b>Wilson Lake</b><br>Lake Area = 5.6 ha<br>Observed Chloride = 0.25-0.39 mg/L
-90.323636,48.081313,2380,Clearwater Lake,0.35,0.35,6.29883567441419,<b>Clearwater Lake</b><br>Lake Area = 6.3 ha<br>Observed Chloride = 0.35-0.35 mg/L
-82.51394,39.14553,2383,Lake Alma,5.6,6.7,3.26390693262967,<b>Lake Alma</b><br>Lake Area = 3.3 ha<br>Observed Chloride = 5.6-6.7 mg/L
-95.084022,43.626688,2388,Clear Lake,24,46,5.14990304075364,<b>Clear Lake</b><br>Lake Area = 5.1 ha<br>Observed Chloride = 24-46 mg/L
-90.721844,47.883039,2397,Pipe Lake,0.465,0.465,4.74676187249045,<b>Pipe Lake</b><br>Lake Area = 4.7 ha<br>Observed Chloride = 0.46-0.46 mg/L
-93.772755,46.42247,2402,Farm Island Lake,3.3,5.04,6.67639707561246,<b>Farm Island Lake</b><br>Lake Area = 6.7 ha<br>Observed Chloride = 3.3-5.04 mg/L
-89.36213,45.63872,2409,Emden Lake,0.855,0.855,1.59279640752171,<b>Emden Lake</b><br>Lake Area = 1.6 ha<br>Observed Chloride = 0.86-0.86 mg/L
-93.914063,46.394899,2416,Clearwater Lake,0.86,1.66,5.88504015573502,<b>Clearwater Lake</b><br>Lake Area = 5.9 ha<br>Observed Chloride = 0.86-1.66 mg/L
-95.927684,45.061345,2419,,14.6,17.5,7.27651727193928,<b>NA</b><br>Lake Area = 7.3 ha<br>Observed Chloride = 14.6-17.5 mg/L
-93.323426,44.981704,2424,Wirth Lake,16,495,2.69896146740759,<b>Wirth Lake</b><br>Lake Area = 2.7 ha<br>Observed Chloride = 16-495 mg/L
-89.64311,45.7909,2427,McGrath Lake,0.347,0.347,3.02950645045118,<b>McGrath Lake</b><br>Lake Area = 3 ha<br>Observed Chloride = 0.35-0.35 mg/L
-93.727334,44.274476,2429,German Lake,12.641625,16,5.7557307173183,<b>German Lake</b><br>Lake Area = 5.8 ha<br>Observed Chloride = 12.64-16 mg/L
-71.90187,44.97862,2432,Halfway Pond,0.23,0.23,2.17578607272207,<b>Halfway Pond</b><br>Lake Area = 2.2 ha<br>Observed Chloride = 0.23-0.23 mg/L
-89.567,46.0532,2442,Spruce Lake,0.113,0.113,1.89827122195811,<b>Spruce Lake</b><br>Lake Area = 1.9 ha<br>Observed Chloride = 0.11-0.11 mg/L
-94.060256,46.508261,2452,Black Bear Lake,1.25,1.25,4.45280524371536,<b>Black Bear Lake</b><br>Lake Area = 4.5 ha<br>Observed Chloride = 1.25-1.25 mg/L
-91.880215,47.913753,2453,Shagawa Lake,3.2,6.41,6.84309297290353,<b>Shagawa Lake</b><br>Lake Area = 6.8 ha<br>Observed Chloride = 3.2-6.41 mg/L
-92.986737,47.547687,2454,Hobson Lake,1.8,2.2,3.2320418080838,<b>Hobson Lake</b><br>Lake Area = 3.2 ha<br>Observed Chloride = 1.8-2.2 mg/L
-93.7573,45.34658,2469,Lake Mitchell,23,42.6,4.1662978695137,<b>Lake Mitchell</b><br>Lake Area = 4.2 ha<br>Observed Chloride = 23-42.6 mg/L
-89.88805,45.99217,2471,Pokegama Lake,2.35,4,6.04446796589889,<b>Pokegama Lake</b><br>Lake Area = 6 ha<br>Observed Chloride = 2.35-4 mg/L
-94.2554,45.0512,2483,,16.3,19.2,5.53232093383631,<b>NA</b><br>Lake Area = 5.5 ha<br>Observed Chloride = 16.3-19.2 mg/L
-93.61347,44.18669,2490,Reeds Lake,18,23,4.3698151267857,<b>Reeds Lake</b><br>Lake Area = 4.4 ha<br>Observed Chloride = 18-23 mg/L
-91.3168,45.1998,2493,Bass Lakes,0.4,0.5,1.76683577160626,<b>Bass Lakes</b><br>Lake Area = 1.8 ha<br>Observed Chloride = 0.4-0.5 mg/L
-93.645002,46.240323,2498,Mille Lacs Lake,2,4.00411764705882,10.8564423789283,<b>Mille Lacs Lake</b><br>Lake Area = 10.9 ha<br>Observed Chloride = 2-4 mg/L
-92.476525,48.291898,2500,Crane Lake,2.165,5.35,7.11659895347573,<b>Crane Lake</b><br>Lake Area = 7.1 ha<br>Observed Chloride = 2.17-5.35 mg/L
-95.552253,47.317337,2511,Roy Lake,3.3,3.89,5.61568022906753,<b>Roy Lake</b><br>Lake Area = 5.6 ha<br>Observed Chloride = 3.3-3.89 mg/L
-89.21688,44.04306,2512,Deer Lake,11.1,11.1,1.8004165549592,<b>Deer Lake</b><br>Lake Area = 1.8 ha<br>Observed Chloride = 11.1-11.1 mg/L
-89.16467,44.17094,2516,Kusel Lake,2.1,2.1,3.39648730665373,<b>Kusel Lake</b><br>Lake Area = 3.4 ha<br>Observed Chloride = 2.1-2.1 mg/L
-91.50427,45.11006,2517,Lake Como,13,13,3.66988596437765,<b>Lake Como</b><br>Lake Area = 3.7 ha<br>Observed Chloride = 13-13 mg/L
-88.28267,47.16304,2521,Rice Lake,1,1,5.5784293581028,<b>Rice Lake</b><br>Lake Area = 5.6 ha<br>Observed Chloride = 1-1 mg/L
-87.66764,46.58982,2524,Dead River Storage Basin,1,1,7.01047250422392,<b>Dead River Storage Basin</b><br>Lake Area = 7 ha<br>Observed Chloride = 1-1 mg/L
-89.43022,45.61425,2529,Lake Julia,31.2,32.2,4.57950770322566,<b>Lake Julia</b><br>Lake Area = 4.6 ha<br>Observed Chloride = 31.2-32.2 mg/L
-93.052969,44.987601,2532,Lake Phalen,14,187.25,4.3505601733009,<b>Lake Phalen</b><br>Lake Area = 4.4 ha<br>Observed Chloride = 14-187.25 mg/L
-73.05203,43.36421,2537,Danby Pond,7.34,11.4,3.27170278259268,<b>Danby Pond</b><br>Lake Area = 3.3 ha<br>Observed Chloride = 7.34-11.4 mg/L
-93.014837,45.116086,2545,Bald Eagle Lake,13.6,55.8333333333333,6.01497291998273,<b>Bald Eagle Lake</b><br>Lake Area = 6 ha<br>Observed Chloride = 13.6-55.83 mg/L
-95.778321,46.709861,2549,Six Lake,2.7,3.1,4.30699747631994,<b>Six Lake</b><br>Lake Area = 4.3 ha<br>Observed Chloride = 2.7-3.1 mg/L
-92.408885,47.88107,2554,Vermilion Lake,4.53,9.52,9.6637439387985,<b>Vermilion Lake</b><br>Lake Area = 9.7 ha<br>Observed Chloride = 4.53-9.52 mg/L
-94.283851,46.954758,2565,Woman Lake,1.5,2.1,7.71445631771006,<b>Woman Lake</b><br>Lake Area = 7.7 ha<br>Observed Chloride = 1.5-2.1 mg/L
-94.06935,45.0725,2576,Howard Lake,33,36,5.68809506821149,<b>Howard Lake</b><br>Lake Area = 5.7 ha<br>Observed Chloride = 33-36 mg/L
-95.69924,44.124014,2578,Lake Shetek,11.726,16.6,7.24660096103776,<b>Lake Shetek</b><br>Lake Area = 7.2 ha<br>Observed Chloride = 11.73-16.6 mg/L
-82.2325,41.15728,2579,,24.6,27.3,4.15158526897219,<b>NA</b><br>Lake Area = 4.2 ha<br>Observed Chloride = 24.6-27.3 mg/L
-93.099026,45.152884,2583,Reshanau Lake,31,31,4.86513863894361,<b>Reshanau Lake</b><br>Lake Area = 4.9 ha<br>Observed Chloride = 31-31 mg/L
-93.99641,45.2095,2584,Ramsey Lake,22,37.7,4.81989681417834,<b>Ramsey Lake</b><br>Lake Area = 4.8 ha<br>Observed Chloride = 22-37.7 mg/L
-94.48553,45.65421,2588,Pelican Lake,18,25.6,4.90068723469539,<b>Pelican Lake</b><br>Lake Area = 4.9 ha<br>Observed Chloride = 18-25.6 mg/L
-94.50122,45.42314,2589,Cedar Island Lake,15,62.95,5.13621776088644,<b>Cedar Island Lake</b><br>Lake Area = 5.1 ha<br>Observed Chloride = 15-62.95 mg/L
-95.298773,47.491006,2593,Walker Brook Lake,1.59,2,3.62881699192804,<b>Walker Brook Lake</b><br>Lake Area = 3.6 ha<br>Observed Chloride = 1.59-2 mg/L
-91.301122,47.30873,2595,Bean Lake,0.29,0.43,2.47874838822659,<b>Bean Lake</b><br>Lake Area = 2.5 ha<br>Observed Chloride = 0.29-0.43 mg/L
