SITEID_07,SITEID_12,UID,VISIT_NO,SAMPLE_CATEGORY,SITE_TYPE,LON_DD,LAT_DD,DATE_COL,LAKE_NAME,STATE,WGT_NLA,WSA_ECO9,OMER_L3_ECO,OMER_L3_ECO_NAME,LAKE_ORIGIN,AREA_HA,PERIM_KM,ELEVATION,DEPTHMAX,DATEWQ,SAMPLE_DEPTH_M,PH,COND_US,ANC_UEQL,TURB_NTU,TOC_MGL,DOC_MGL,AMMONIA_N_MGL,NITRATE_NITRITE_N_MGL,TN_MGL,TP_UGL,CHLORIDE_MGL,NITRATE_N_MGL,SULFATE_MGL,CALCIUM_MGL,MAGNESIUM_MGL,SODIUM_MGL,POTASSIUM_MGL,COLOR_PCU,SILICA_MGL,CHLA_UGL,TSS_MGL,NITRITE_N_MGL,ALUMINUM_MGL,wq_source,chla_source,DATEPROFILE,DEPTH_M.mean,DEPTH_M.min,DEPTH_M.max,DEPTH_M.obs,TEMP_C.mean,TEMP_C.min,TEMP_C.max,TEMP_C.obs,DO_MGL.mean,DO_MGL.min,DO_MGL.max,DO_MGL.obs,PH.mean,PH.min,PH.max,PH.obs,COND_US.mean,COND_US.min,COND_US.max,COND_US.obs,profile_source,DATE_SECCHI,SECCHI_M,SECCHI_RE_M,CLEAR_TO_BOTTOM,secchi_source,DATEPHYTO,PHYTO_BIOVOL_UM3L.sum,PHYTO_BIOVOL_UM3L.obs,PHYTO_ABUND_CL.sum,PHYTO_ABUND_CL.obs,PHYTO_ABUND_OL.sum,PHYTO_ABUND_OL.obs,phyto_source,DATEZOOP,ZOO_FINE_50um_ABUND_L.sum,ZOO_FINE_50um_ABUND_L.obs,ZOO_FINE_50um_BIOMASS_UGL.sum,ZOO_FINE_50um_BIOMASS_UGL.obs,ZOO_FINE_80um_ABUND_L.sum,ZOO_FINE_80um_ABUND_L.obs,ZOO_FINE_80um_BIOMASS_UGL.sum,ZOO_FINE_80um_BIOMASS_UGL.obs,ZOO_COARSE_150um_ABUND_L.sum,ZOO_COARSE_150um_ABUND_L.obs,ZOO_COARSE_150um_BIOMASS_UGL.sum,ZOO_COARSE_150um_BIOMASS_UGL.obs,ZOO_COARSE_243um_ABUND_L.sum,ZOO_COARSE_243um_ABUND_L.obs,ZOO_COARSE_243um_BIOMASS_UGL.sum,ZOO_COARSE_243um_BIOMASS_UGL.obs,zoo_source,PCT_OPENH20_BSN,PCT_ICESNOW_BSN,PCT_WATER_BSN,PCT_DEVOPEN_BSN,PCT_DEVLOW_BSN,PCT_DEVMED_BSN,PCT_DEVHIGH_BSN,PCT_DEVELOPED_BSN,PCT_BARREN_BSN,PCT_DECID_BSN,PCT_CONIF_BSN,PCT_MIXED_BSN,PCT_FOREST_BSN,PCT_SHRUBLAND_BSN,PCT_GRASS_BSN,PCT_PASTURE_BSN,PCT_CROPS_BSN,PCT_AGRIC_BSN,PCT_WDYWET_BSN,PCT_EMHERBWET_BSN,PCT_WETLAND_BSN,DISTANCE_BUFR,PCT_OPENH20_BUFR,PCT_ICESNOW_BUFR,PCT_WATER_BUFR,PCT_DEVOPEN_BUFR,PCT_DEVLOW_BUFR,PCT_DEVMED_BUFR,PCT_DEVHIGH_BUFR,PCT_DEVELOPED_BUFR,PCT_BARREN_BUFR,PCT_DECID_BUFR,PCT_CONIF_BUFR,PCT_MIXED_BUFR,PCT_FOREST_BUFR,PCT_SHRUBLAND_BUFR,PCT_GRASS_BUFR,PCT_PASTURE_BUFR,PCT_CROPS_BUFR,PCT_AGRIC_BUFR,PCT_WDYWET_BUFR,PCT_EMHERBWET_BUFR,PCT_WETLAND_BUFR,Residence_Time
NLA06608-4650,NA,NA,1,P,PROB_Lake,-92.44501566,32.71459999,9/13/07,Bayou D'Arbonne Lake,Louisiana,1.855043389,CPL,35,South Central Plains,MAN-MADE,5351.192082,176.9421657,24.29,4.3,9/13/07,1.56,7.21,79.2,351.35,5.94,11.12,11.18,0.059,0.005,0.681,43,8.492,0.019,2.94,5.41,1.696,5.367,2.279,36,11.271,26.08,NA,NA,NA,NLA2007_WaterQuality_20091123.csv,NLA2007_WaterQuality_20091123.csv,9/13/07,2,0,4,5,27.768,27.76,27.77,5,5.996,5.95,6.08,5,6.788,6.65,6.97,5,NA,NA,NA,0,NLA2007_Profile_20091008.csv,9/13/07,0.79,NA,,NLA2007_Secchi_20091008.csv,9/13/07,712473.5384,25,3652131.93,33,NA,NA,NLA2007_Phytoplankton_SoftAlgaeCount_20091023.csv,9/13/07,NA,NA,NA,NA,10573.95675,4,NA,NA,NA,NA,NA,NA,9.913084455,3,NA,NA,NLA2007_Zooplankton_Count_20091022.csv,2.3,0,2.3,2.7,3.1,0.2,0,6,0,5.5,47.9,7.9,61.3,11.2,0,4,0.2,4.2,14.9,0.1,15,0.001798644,67.2,0,67.2,0.9,3.2,0.2,0,4.3,0,1.3,7.5,2.2,11,3,0,0.2,0,0.2,13.8,0.4,14.2,0.09721445
NLA06608-4659,NA,NA,1,P,PROB_Lake,-98.70752087,35.39706727,9/19/07,Crowder Lake,Oklahoma,3.451225091,SPL,27,Central Great Plains,MAN-MADE,73.70449189,11.62206916,463.8,6,9/19/07,0.6,8.1,949.9,2518.72,15.6,4.09,3.7,0.171,0.214,1.247,90,6.598,0.277,340.196,147.7,18.55,10.19,5.25,14,9.63,76.32,NA,NA,NA,NLA2007_WaterQuality_20091123.csv,NLA2007_WaterQuality_20091123.csv,9/19/07,3.014285714,0.1,6,7,23.74428571,23.56,23.86,7,5.491428571,3.46,6.57,7,7.802857143,7.6,7.92,7,899.6,896,912,7,NLA2007_Profile_20091008.csv,9/19/07,0.37,NA,,NLA2007_Secchi_20091008.csv,9/19/07,293194.298,18,2498827.11,28,NA,NA,NLA2007_Phytoplankton_SoftAlgaeCount_20091023.csv,9/19/07,NA,NA,NA,NA,2090.631461,5,NA,NA,NA,NA,NA,NA,120.543107,6,NA,NA,NLA2007_Zooplankton_Count_20091022.csv,1.1,0,1.1,4.5,0,0,0,4.5,0,0.3,1.7,0,2,0,41,0,51.3,51.3,0,0,0,0.001798644,24.2,0,24.2,6.2,0,0,0,6.2,0,4.5,6.7,0,11.2,0,55.2,0,3.3,3.3,0,0,0,0.188305566
NLA06608-4686,NLA12_LA-102,6628,1,NA,PROB,-92.72750943,31.3826592,6/17/12,Lake Rodemacher,Louisiana,117.2034448,CPL,35,NA,MAN_MADE,1181.521367,56.01573543,30.36,NA,6/17/12,NA,7.72,213,617.8,32.04,NA,7.48,0.0064,0,0.538,112,19.521,0,35.795,12.16,3.213,24.33,2.365,17,20.886,11.664,NA,0,0.013,nla2012_waterchem_wide.csv,nla2012_chla_wide.csv,6/17/12,1.616666667,0,3.7,6,30.56666667,29,31.7,6,6.45,3.8,7.8,6,7.566666667,7.2,7.8,6,222.1666667,221,223,6,nla2012_wide_profile_08232016.csv,6/17/12,0.55,0.5,,nla2012_secchi_08232016.csv,6/17/12,1512662227,17,NA,NA,63736.3551,7,nla2012_phytoplankton_wide_count_02122014.csv,6/17/12,77296,12,44696,12,84508,20,26786,20,13941,8,13326,8,4582,8,12932,8,nla2012_zoopcnt_04032014.csv,13.7,0,13.7,3.8,1.6,0.3,0.2,5.9,0.2,2.8,38.3,4.7,45.8,29.7,0,0.3,0,0.3,4.3,0,4.3,0.001798644,65.3,0,65.3,3.2,2,0.6,0.5,6.3,0,1.8,15.8,3.5,21.1,2.4,0,2,0,2,3,0,3,0.708013573
NLA06608-4686,NA,NA,1,P,PROB_Lake,-92.74402455,31.37317275,9/12/07,Lake Rodemacher,Louisiana,36.41734403,CPL,35,South Central Plains,MAN-MADE,1181.521706,56.01562639,30.36,4.8,9/12/07,0.7,6.85,79.17,266.3,36.2,7.57,6.5,0.005,0.005,0.446,84,4.158,0.015,13.113,4.786,1.401,6.411,1.526,15,10.19,16.8,NA,NA,NA,NLA2007_WaterQuality_20091123.csv,NLA2007_WaterQuality_20091123.csv,9/12/07,2.416666667,0,4.5,6,30.02166667,29.63,30.82,6,6.326666667,5.85,7.17,6,6.686666667,6.46,7.02,6,NA,NA,NA,0,NLA2007_Profile_20091008.csv,9/12/07,0.38,NA,,NLA2007_Secchi_20091008.csv,9/12/07,479961.1989,20,846553.6243,31,NA,NA,NLA2007_Phytoplankton_SoftAlgaeCount_20091023.csv,9/12/07,NA,NA,NA,NA,119.1414429,9,NA,NA,NA,NA,NA,NA,33.28952082,2,NA,NA,NLA2007_Zooplankton_Count_20091022.csv,13.7,0,13.7,3.8,1.6,0.3,0.2,5.9,0.2,2.8,38.3,4.7,45.8,29.7,0,0.3,0,0.3,4.3,0,4.3,0.001798644,65.3,0,65.3,3.2,2,0.6,0.5,6.3,0,1.8,15.8,3.5,21.1,2.4,0,2,0,2,3,0,3,0.708013573
NLA06608-4698,NA,NA,1,P,PROB_Lake,-93.48976305,32.09045845,9/16/07,Wilson Lake,Louisiana,89.56727569,CPL,35,South Central Plains,NATURAL,38.53072848,10.82433911,37.95,3,9/16/07,1.2,7.81,297.2,2608.8,7.44,8.07,7.04,0.23,0.005,1.333,142,11.618,0.005,0.125,27.98,9.969,8.819,6.023,10,11.222,104.4,NA,NA,NA,NLA2007_WaterQuality_20091123.csv,NLA2007_WaterQuality_20091123.csv,9/16/07,1.5,0,3,7,26.74428571,25.9,29.11,7,3.771428571,1.2,8.8,7,7.157142857,7,7.4,7,NA,NA,NA,0,NLA2007_Profile_20091008.csv,9/16/07,0.63,NA,,NLA2007_Secchi_20091008.csv,9/16/07,3743040.376,20,22060191.5,31,NA,NA,NLA2007_Phytoplankton_SoftAlgaeCount_20091023.csv,9/16/07,NA,NA,NA,NA,301.3577674,7,NA,NA,NA,NA,NA,NA,30.13577674,4,NA,NA,NLA2007_Zooplankton_Count_20091022.csv,4.3,0,4.3,3.9,3.1,0.2,0,7.2,0,3.7,1.2,0,4.9,5.4,0,29.2,32.8,62,13.8,2.4,16.2,0.001798644,8,0,8,4.9,1.2,0,0,6.1,0,7.4,2.5,0,9.9,2.3,0,25.7,13,38.7,33.2,1.8,35,0.555804924
NLA06608-4828,NA,NA,1,P,PROB_Lake,-97.67551876,34.96590119,9/4/07,,Oklahoma,9.346499571,SPL,29,Cross Timbers,MAN-MADE,24.85531762,3.984932158,338.42,2.4,9/4/07,2,8.32,366.8,3384.5,4.87,5.53,5.45,0.021,0.005,0.421,24,10.183,0.005,9.883,30.22,21.36,9.008,2.975,17,8.742,4.617,NA,NA,NA,NLA2007_WaterQuality_20091123.csv,NLA2007_WaterQuality_20091123.csv,9/4/07,0.93,0.09,2.3,6,28.065,27.98,28.11,6,6.395,4.42,6.88,6,8.15,7.91,8.22,6,349.2166667,348.2,353,6,NLA2007_Profile_20091008.csv,9/4/07,1.23,NA,,NLA2007_Secchi_20091008.csv,9/4/07,199790.3488,12,590595.6461,15,NA,NA,NLA2007_Phytoplankton_SoftAlgaeCount_20091023.csv,9/4/07,NA,NA,NA,NA,674.0897429,6,NA,NA,NA,NA,NA,NA,6039.577719,6,NA,NA,NLA2007_Zooplankton_Count_20091022.csv,1.6,0,1.6,5.2,0.1,0,0,5.3,0,27,0,0,27,0,63.4,0,2.6,2.6,0,0,0,0.001798644,14.2,0,14.2,0.5,0,0,0,0.5,0,22.9,0,0,22.9,0,62.5,0,0,0,0,0,0,0.062364043
NLA06608-4929,NA,NA,1,P,PROB_Lake,-96.60527506,34.58938281,7/17/07,Upper Clear Boggy Creek Site 25 Reservoir,Oklahoma,25.61060002,SAP,37,Arkansas Valley,MAN-MADE,17.07743233,2.273238445,332.13,7,7/17/07,1.5,8.15,289.9,2815.11,3.67,8.14,7.51,0.02,0.005,0.954,121,2.104,0.005,8.493,44.71,6.636,1.649,3.531,36,10.938,38.304,NA,NA,NA,NLA2007_WaterQuality_20091123.csv,NLA2007_WaterQuality_20091123.csv,7/17/07,3.227777778,0.09,6.79,9,24.73555556,21.43,29.86,9,2.795555556,0.16,10.93,9,7.257777778,6.76,8.17,9,378.6444444,279.7,526.3,9,NLA2007_Profile_20091008.csv,7/17/07,0.94,NA,,NLA2007_Secchi_20091008.csv,7/17/07,2796824.442,16,29778768.67,24,NA,NA,NLA2007_Phytoplankton_SoftAlgaeCount_20091023.csv,7/17/07,NA,NA,NA,NA,2161.165704,13,NA,NA,NA,NA,NA,NA,276.2446201,11,NA,NA,NLA2007_Zooplankton_Count_20091022.csv,0.8,0,0.8,5.1,0.2,0.1,0,5.4,1.5,50.1,0,0,50.1,0,33.6,8,0.7,8.7,0,0,0,0.001798644,16.4,0,16.4,1.6,0,0,0,1.6,0,35.2,0,0,35.2,0,46.8,0,0,0,0,0,0,0.116963298
NLA06608-4949,NA,NA,1,P,PROB_Lake,-95.55881188,36.07001774,8/29/07,Newt Graham Lake,Oklahoma,7.802040437,TPL,40,Central Irregular Plains,MAN-MADE,117.0039015,18.13278716,161.11,11.8,8/29/07,1.5,7.84,229.2,1832.06,9.66,3.97,3.84,0.017,0.059,0.623,82,5.388,0.048,13.918,31.38,4.744,4.728,2.911,19,5.31,NA,NA,NA,NA,NLA2007_WaterQuality_20091123.csv,NLA2007_WaterQuality_20091123.csv,8/29/07,5.682,0.15,11.66,15,29.04266667,28.26,31.51,15,7.542666667,5.42,10.88,15,7.732666667,7.39,8.36,15,231.82,229.7,233,15,NLA2007_Profile_20091008.csv,8/29/07,0.83,NA,,NLA2007_Secchi_20091008.csv,8/29/07,238540.5346,16,911290.078,23,NA,NA,NLA2007_Phytoplankton_SoftAlgaeCount_20091023.csv,8/29/07,NA,NA,NA,NA,1.369808034,2,NA,NA,NA,NA,NA,NA,41.09424101,9,NA,NA,NLA2007_Zooplankton_Count_20091022.csv,1.9,0,1.9,4.6,1.3,0.4,0.2,6.5,0,15.2,0.1,0.2,15.5,0,42.9,26.9,5.9,32.8,0.3,0,0.3,0.001798644,29.3,0,29.3,5.6,0.3,0.2,0,6.1,0,13.9,0,0,13.9,0,20.7,1.3,28.6,29.9,0,0,0,0.009034916
,NLA12_ID-215,7479,1,NA,PROB,-114.8776554,43.97945187,7/25/12,Pettit Lake,Idaho,5.355105547,WMT,16,NA,NATURAL,158.2617731,7.565321908,2133.65,NA,7/25/12,NA,7.39,23,193.3,0.24,NA,1.11,0.0095,0.007,0.038,13,0.195,0.007,0.895,3.229,0.168,0.974,0.146,10,5.562,0.717714286,NA,0,0.01,nla2012_waterchem_wide.csv,nla2012_chla_wide.csv,7/25/12,21.05641026,1.03,48.84,39,8.391,3.88,18.65,40,6.15,0.02,10.43,39,6.754,5.92,7.52,40,28.15,22,50,40,nla2012_wide_profile_08232016.csv,7/25/12,9.9,9.8,,nla2012_secchi_08232016.csv,7/25/12,171084298.2,34,NA,NA,40.6224,13,nla2012_phytoplankton_wide_count_02122014.csv,7/25/12,51488,6,41527,6,NA,NA,NA,NA,5823,6,9179,6,NA,NA,NA,NA,nla2012_zoopcnt_04032014.csv,NA,NA,7.734791585,NA,NA,NA,NA,0,NA,NA,NA,NA,36.94346218,NA,NA,NA,NA,0,NA,NA,0.376907217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99363052
,NLA12_ID-216,1000126,1,NA,PROB,-116.3645133,42.53147462,8/7/12,Dry Creek Reservoir,Idaho,3.290387433,XER,80,NA,MAN_MADE,29.38507822,3.526067553,1773.61,NA,8/7/12,NA,7.74,64.1,580.1,56.06,NA,8.95,0.037,0.002,1.76,275,1.531,0.002,1.15,4.69,1.72,4.111,2.607,32,10.741,86.56,NA,0,0.372,nla2012_waterchem_wide.csv,nla2012_chla_wide.csv,8/7/12,0.2875,-0.01,0.65,4,18.885,18.48,19.06,4,7.4075,7.12,7.59,4,8.8975,8.67,9,4,61.25,61,62,4,nla2012_wide_profile_08232016.csv,8/7/12,0.225,0.2,,nla2012_secchi_08232016.csv,8/7/12,18771249762,5,NA,NA,35043.2227,1,nla2012_phytoplankton_wide_count_02122014.csv,8/7/12,42039,5,38726,5,NA,NA,NA,NA,43640,7,54435,7,NA,NA,NA,NA,nla2012_zoopcnt_04032014.csv,NA,NA,0.670688501,NA,NA,NA,NA,0,NA,NA,NA,NA,0.150853949,NA,NA,NA,NA,0,NA,NA,0.038732771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.410703835
,NLA12_ID-218,1000159,1,NA,PROB,-115.9576667,47.07386493,8/15/12,Lost Lake,Idaho,4.894451307,WMT,15,NA,NATURAL,10.93755364,1.279058714,1688.66,NA,8/15/12,NA,7.19,14.33,144.7,0.64,NA,1.3,0.003,0.002,0.109,37,0.127,0.002,0.434,1.103,0.314,0.946,0.51,15,8.758,2.04,NA,0,0.01,nla2012_waterchem_wide.csv,nla2012_chla_wide.csv,8/15/12,10.34090909,0.5,20.5,22,8.84826087,3.83,19.7,23,6.691772727,0.065,13.3,22,6.323043478,5.65,7.34,23,10.00043478,0.01,20,23,nla2012_wide_profile_08232016.csv,8/15/12,6.725,6.75,,nla2012_secchi_08232016.csv,8/15/12,2098004620,16,NA,NA,30528.74,4,nla2012_phytoplankton_wide_count_02122014.csv,8/15/12,88073,10,49617,10,NA,NA,NA,NA,20381,8,46182,8,NA,NA,NA,NA,nla2012_zoopcnt_04032014.csv,NA,NA,13.64953567,NA,NA,NA,NA,0,NA,NA,NA,NA,64.13956567,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.034305734
,NLA12_ID-220,1000169,1,NA,PROB,-116.2079681,45.26811761,8/22/12,Upper Twin Lake,Idaho,45.45833333,WMT,16,NA,NATURAL,2.71785858,0.687914835,2362.78,NA,8/22/12,NA,7.24,15.72,147.7,0.51,NA,0.98,0.0065,0.002,0.139,53,0.092,0.002,0.712,1.429,0.367,0.822,0.627,15,3.488,1.130666667,NA,0,0.013,nla2012_waterchem_wide.csv,nla2012_chla_wide.csv,8/22/12,1.881666667,0,4.73,6,18.41333333,18.17,18.67,6,7.093333333,7.04,7.19,6,7.118333333,6.9,7.26,6,13,13,13,6,nla2012_wide_profile_08232016.csv,8/22/12,5.85,5.85,Y,nla2012_secchi_08232016.csv,8/22/12,90199028.9,25,NA,NA,12.9637,13,nla2012_phytoplankton_wide_count_02122014.csv,8/22/12,52933,6,30122,6,NA,NA,NA,NA,16238,4,42026,4,NA,NA,NA,NA,nla2012_zoopcnt_04032014.csv,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,39.54512921,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.187809079
,NLA12_ID-221,1000158,1,NA,PROB,-114.3843753,46.63155999,8/16/12,Lily Lake,Idaho,4.894451307,WMT,16,NA,NATURAL,12.2231563,1.321805523,1944.63,NA,8/16/12,NA,6.36,10.98,86.7,6.56,NA,8.64,0.0065,0,0.785,47,0.075,0,0.224,0.72,0.252,1.154,0.31,48,0.361,6.08,NA,0,0.096,nla2012_waterchem_wide.csv,nla2012_chla_wide.csv,8/16/12,0.666666667,0.5,1,3,17.36333333,16.82,17.68,3,7.056666667,6.74,7.22,3,6.643333333,6.34,7.11,3,9.833333333,9.4,10.4,3,nla2012_wide_profile_08232016.csv,8/16/12,0.6,0.5,,nla2012_secchi_08232016.csv,8/16/12,6426217772,28,NA,NA,90757.0442,21,nla2012_phytoplankton_wide_count_02122014.csv,8/16/12,56633,6,40537,6,NA,NA,NA,NA,5673,8,22027,8,NA,NA,NA,NA,nla2012_zoopcnt_04032014.csv,NA,NA,10.78098472,NA,NA,NA,NA,0,NA,NA,NA,NA,79.8811545,NA,NA,NA,NA,0,NA,NA,2.886247878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.607292258
,NLA12_IL-109,7446,1,NA,PROB,-89.95992399,39.44330979,7/25/12,Palmyra-Modesto City Lake,Illinois,51.36939535,TPL,72,NA,MAN_MADE,13.15251632,2.500981851,195.55,NA,7/25/12,NA,9.08,201,1435,5.86,NA,5,0.0099,0.002,0.705,45,12.019,0.002,12.631,18.51,8.854,6.631,3.646,22,0.568,33.92,NA,0,0.027,nla2012_waterchem_wide.csv,nla2012_chla_wide.csv,7/25/12,4.541666667,0,9.5,12,23.50833333,11.1,30.6,12,4.641666667,0.2,8.4,12,8.075,6.5,8.9,12,282.0833333,205,543,12,nla2012_wide_profile_08232016.csv,7/25/12,0.875,0.85,,nla2012_secchi_08232016.csv,7/25/12,29175313039,21,NA,NA,53321.03,9,nla2012_phytoplankton_wide_count_02122014.csv,7/25/12,53057,12,18421,12,NA,NA,NA,NA,53055,10,70411,10,NA,NA,NA,NA,nla2012_zoopcnt_04032014.csv,NA,NA,3.844552263,NA,NA,NA,NA,7.98647321,NA,NA,NA,NA,5.203951958,NA,NA,NA,NA,82.96586265,NA,NA,0.148684342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.297527335
,NLA12_IL-110,6809,1,NA,PROB,-88.10299877,40.48022364,6/26/12,Loda Sportsmans Lake,Illinois,1019.5,TPL,54,NA,MAN_MADE,1.734537234,0.512970999,235.34,NA,6/26/12,NA,8.41,305,2513,4.93,NA,3.75,0.013,0.003,0.52,24,13.646,0.003,16.222,29.64,17.87,5.974,2.731,15,1.295,4.533333333,NA,0,0.015,nla2012_waterchem_wide.csv,nla2012_chla_wide.csv,6/26/12,1.666666667,0,4,6,24.66666667,19,26.1,6,5.9,1.2,7.5,6,8.433333333,7.9,9,6,320.5,310,355,6,nla2012_wide_profile_08232016.csv,6/26/12,1.325,1.3,,nla2012_secchi_08232016.csv,6/26/12,1947933738,33,NA,NA,7844.7633,18,nla2012_phytoplankton_wide_count_02122014.csv,6/26/12,87846,13,56766,13,NA,NA,NA,NA,47697,10,72291,10,NA,NA,NA,NA,nla2012_zoopcnt_04032014.csv,NA,NA,37.5,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,62.5,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.038184123
,NLA12_IL-111,8499,1,NA,PROB,-88.067551,38.75927501,9/12/12,East Fork Lake,Illinois,35.86111249,TPL,72,NA,MAN_MADE,333.9449364,37.2060316,144.81,NA,9/12/12,NA,8.49,229,1397,4.66,NA,4.77,0.011,0.007,0.986,89,7.437,0.005,32.869,21.42,8.662,8.834,4.757,18,4.77,59.36,NA,0.002,0.002,nla2012_waterchem_wide.csv,nla2012_chla_wide.csv,9/12/12,4.541666667,0,9.5,12,23.93333333,19.5,24.9,12,4,0.2,8.6,12,7.925,7,8.6,12,265.4166667,237,436,12,nla2012_wide_profile_08232016.csv,9/12/12,0.875,0.85,,nla2012_secchi_08232016.csv,9/12/12,9940918679,38,NA,NA,166264.215,20,nla2012_phytoplankton_wide_count_02122014.csv,9/12/12,74847,11,43450,11,NA,NA,NA,NA,25657,13,42821,13,NA,NA,NA,NA,nla2012_zoopcnt_04032014.csv,NA,NA,11.77252409,NA,NA,NA,NA,11.14982897,NA,NA,NA,NA,20.79019279,NA,NA,NA,NA,54.88193592,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007592488
,NLA12_IL-112,7933,1,NA,PROB,-88.90132266,37.82087568,8/15/12,Unnamed,Illinois,1019.5,TPL,72,NA,MAN_MADE,1.852140246,0.567287425,129.26,NA,8/15/12,NA,7.68,136.6,973.3,4.25,NA,7.62,0.381,0.004,1.35,69,2.91,0.003,11.809,11.46,4.366,5.739,4.075,11,5.145,24.8,NA,0.001,0,nla2012_waterchem_wide.csv,nla2012_chla_wide.csv,8/15/12,1.071428571,0,2.5,7,25.37142857,25.1,25.6,7,3.571428571,1.2,4.1,7,7.257142857,7,7.4,7,140.8571429,136,169,7,nla2012_wide_profile_08232016.csv,8/15/12,0.975,0.95,,nla2012_secchi_08232016.csv,8/15/12,12026276909,26,NA,NA,238593.8454,14,nla2012_phytoplankton_wide_count_02122014.csv,8/15/12,119807,12,67559,12,NA,NA,NA,NA,3191,9,6856,9,NA,NA,NA,NA,nla2012_zoopcnt_04032014.csv,NA,NA,4.353932584,NA,NA,NA,NA,8.778089888,NA,NA,NA,NA,49.50842697,NA,NA,NA,NA,36.30617978,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.364797053
,NLA12_IL-114,8303,1,NA,PROB,-90.16117672,40.50804437,8/29/12,Old Mans Lake,Illinois,33.22957761,TPL,72,NA,MAN_MADE,72.90324707,26.77754509,196.36,NA,8/29/12,NA,8.42,1366,4610,1.04,NA,3.23,0.0049,0.002,0.348,13,9.005,0.002,539.421,93.05,108.8,72.6,6.497,15,3.623,2.8768,NA,0,0,nla2012_waterchem_wide.csv,nla2012_chla_wide.csv,8/29/12,6.5625,0,14,16,18.1,8.1,26.4,16,3.826666667,0.1,8.4,15,7.65,6.7,8.3,16,1562.125,1379,3388,16,nla2012_wide_profile_08232016.csv,8/29/12,3.005,3,,nla2012_secchi_08232016.csv,8/29/12,1378902963,47,NA,NA,6787.3188,27,nla2012_phytoplankton_wide_count_02122014.csv,8/29/12,56687,8,45545,8,NA,NA,NA,NA,51338,9,80903,9,NA,NA,NA,NA,nla2012_zoopcnt_04032014.csv,NA,NA,13.99256506,NA,NA,NA,NA,7.434944238,NA,NA,NA,NA,51.03345725,NA,NA,NA,NA,25.99256506,NA,NA,1.546468401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.602983145
,NLA12_IL-116,7973,1,NA,PROB,-88.70869133,37.69361669,8/16/12,Unnamed,Illinois,51.36939535,TPL,72,NA,MAN_MADE,10.87426762,3.419315335,138.32,NA,8/16/12,NA,2.83,3320,-3361.4,0.56,NA,0.58,1.61,0.011,1.61,64,6.462,0.011,1979.014,324.9,185.8,64.79,6.931,28,25.068,0.220699301,NA,0,0.575,nla2012_waterchem_wide.csv,nla2012_chla_wide.csv,8/16/12,3.111111111,0,7,9,21.2,13.7,25.6,9,2.222222222,0.2,4.9,9,4.188888889,2.7,6.1,9,4088.666667,3286,5389,9,nla2012_wide_profile_08232016.csv,8/16/12,2.975,2.95,,nla2012_secchi_08232016.csv,8/16/12,191530718.8,9,NA,NA,4427.56,3,nla2012_phytoplankton_wide_count_02122014.csv,8/16/12,34047,7,3565,7,NA,NA,NA,NA,50,3,135,3,NA,NA,NA,NA,nla2012_zoopcnt_04032014.csv,NA,NA,4.43190975,NA,NA,NA,NA,4.029008864,NA,NA,NA,NA,67.3650282,NA,NA,NA,NA,15.79371475,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.015187431
